LON      	LAT     	DEPTH	MAG 	MAGxMAG	EVENTID	AUTHOR   	DATE      	TIME       	DEPFIX	DEPQUAL	AUTHOR   	TYPE  						
-80.179	-8.038	38.8	5.4	29.16	615791662	ISC-EHB  	13/03/1969	19:38.8	      	L1     	ISC      	mb    						
-74.594	-13.586	105.1	4.8	23.04	615791668	ISC-EHB  	15/03/1969	06:29.7	      	L2     	ISC      	mb    						
-77.244	-1.992	158.9	4.9	24.01	615791754	ISC-EHB  	30/03/1969	14:06.7	      	L1     	ISC      	mb    						
-73.588	-16.333	54.9	4.3	18.49	615791824	ISC-EHB  	16/04/1969	09:27:40	      	L2     	ISC      	mb    						
-76.854	-2.162	163.7	5.6	31.36	615792013	ISC-EHB  	28/05/1969	30:08.4	      	L1     	ISC      	mb    						
-77.756	-1.732	162	5	25	615792028	ISC-EHB  	31/05/1969	07:17.6	      	L1     	ISC      	mb    						
-74.329	-8.402	161.4	4.9	24.01	615792042	ISC-EHB  	2/06/1969	07:39.5	      	L1     	ISC      	mb    						
-79.778	-8.643	44	5.1	26.01	615792094	ISC-EHB  	11/06/1969	15:30.0	      	L1     	ISC      	mb    						
-82.085	-6.072	13.5	4.9	24.01	615792105	ISC-EHB  	13/06/1969	19:00.0	      	L1     	ISC      	mb    						
-75.94	-14.993	27.5	4.7	22.09	615792144	ISC-EHB  	21/06/1969	52:09.6	TRUE  	L3     	ISC      	mb    						
-81.043	-4.201	29.2	4.6	21.16	615792197	ISC-EHB  	4/07/1969	21:50.1	      	L2     	ISC      	mb    						
-80.898	-4.007	41.9	4.4	19.36	615792195	ISC-EHB  	4/07/1969	32:46.2	      	L2     	ISC      	mb    						
-77.189	-5.577	18.1	5.2	27.04	615792202	ISC-EHB  	5/07/1969	55:33.0	      	L1     	ISC      	mb    						
-69.331	-17.992	132.6	4.6	21.16	615792237	ISC-EHB  	13/07/1969	45:01.9	      	L1     	ISC      	mb    						
-72.386	-17.256	57.2	5.8	33.64	615792262	ISC-EHB  	19/07/1969	54:55.6	      	L1     	ISC      	mb    	ISC      	MS    	6.4			
-75.109	-11.873	10	6	36	615792286	ISC-EHB  	24/07/1969	59:23.7	TRUE  	L3     	ISC      	mb    	ISC      	MS    	5.6			
-77.055	-8.312	15	4.8	23.04	615792338	ISC-EHB  	2/08/1969	49:59.9	TRUE  	L3     	ISC      	mb    						
-81.843	-5.415	15	5	25	615792352	ISC-EHB  	5/08/1969	14:42.1	TRUE  	L3     	ISC      	mb    						
-74.123	-15.745	75.8	5	25	615792375	ISC-EHB  	10/08/1969	39:34.3	      	L1     	ISC      	mb    						
-70.034	-17.333	138.5	4.9	24.01	615792537	ISC-EHB  	27/08/1969	55:44.0	      	L2     	ISC      	mb    						
-73.355	-14.313	84.2	4.8	23.04	615792559	ISC-EHB  	30/08/1969	06:53.8	      	L2     	ISC      	mb    						
-71.839	-17.696	31.4	5.2	27.04	615792584	ISC-EHB  	2/09/1969	35:42.5	      	L1     	ISC      	mb    						
-69.114	-18.582	155.3	5.2	27.04	615792650	ISC-EHB  	15/09/1969	14:25.2	      	L2     	ISC      	mb    						
-74.862	-15.849	32.8	4.7	22.09	615792681	ISC-EHB  	21/09/1969	28:24.0	      	L1     	ISC      	mb    						
-75.016	-11.85	10	5.4	29.16	615792745	ISC-EHB  	1/10/1969	56:27.0	TRUE  	L3     	ISC      	mb    						
-75.216	-11.843	15	5.9	34.81	615792732	ISC-EHB  	1/10/1969	05:47.1	TRUE  	L3     	ISC      	mb    	ISC      	MS    	6.3			
-75.082	-11.819	15	5.1	26.01	615792733	ISC-EHB  	1/10/1969	26:00.6	TRUE  	L3     	ISC      	mb    						
-75.094	-11.634	15	5.2	27.04	615792736	ISC-EHB  	1/10/1969	28:05.7	TRUE  	L3     	ISC      	mb    						
-75.056	-11.814	15	5.8	33.64	615792737	ISC-EHB  	1/10/1969	28:17.5	TRUE  	L3     	ISC      	mb    						
-75.161	-11.714	15	5.1	26.01	615792738	ISC-EHB  	1/10/1969	04:47.6	TRUE  	L3     	ISC      	mb    						
-74.996	-11.713	19.8	5.7	32.49	615792734	ISC-EHB  	1/10/1969	58:16.7	      	L2     	ISC      	mb    						
-75.137	-11.856	10	5.2	27.04	615792765	ISC-EHB  	6/10/1969	36:47.8	TRUE  	L1     	ISC      	mb    						
-75.132	-11.79	13.6	5	25	615792763	ISC-EHB  	6/10/1969	38:02.6	      	L2     	ISC      	mb    						
-71.429	-14.832	134.2	5.1	26.01	615792815	ISC-EHB  	17/10/1969	09:59.6	      	L1     	ISC      	mb    						
-71.58	-18.241	25.5	5.6	31.36	615792836	ISC-EHB  	22/10/1969	21:53.3	      	L1     	ISC      	mb    						
-72.714	-16.835	52.8	5.1	26.01	615793099	ISC-EHB  	22/12/1969	06:06.4	      	L1     	ISC      	mb    						
-74.574	-7.775	157.2	4.6	21.16	615793282	ISC-EHB  	26/01/1970	15:08.6	      	L1     	ISC      	mb    						
-71.576	-16.033	138.1	5.4	29.16	615793360	ISC-EHB  	13/02/1970	26:17.5	      	L1     	ISC      	mb    						
-75.578	-9.906	31.1	5.9	34.81	615793361	ISC-EHB  	14/02/1970	17:16.9	      	L1     	ISC      	mb    	ISC      	MS    	5.7			
-73.962	-13.652	92.6	5.4	29.16	615793411	ISC-EHB  	26/02/1970	03:41.8	      	L1     	ISC      	mb    						
-74.804	-16.071	22.1	5.2	27.04	615793436	ISC-EHB  	27/02/1970	17:25.8	      	L1     	ISC      	mb    						
-72.608	-15.005	105.1	5	25	615793452	ISC-EHB  	3/03/1970	15:07.3	      	L1     	ISC      	mb    						
-69.185	-18.719	117.6	5.1	26.01	615793466	ISC-EHB  	5/03/1970	01:12.5	      	L1     	ISC      	mb    						
-80.204	-5.724	70.2	5.5	30.25	615793582	ISC-EHB  	31/03/1970	50:13.7	      	L1     	ISC      	mb    						
-75.058	-15.74	27.1	5.2	27.04	615793587	ISC-EHB  	1/04/1970	50:41.2	      	L1     	ISC      	mb    						
-81.969	-2.623	15	5.2	27.04	615793771	ISC-EHB  	25/04/1970	24:58.3	TRUE  	L3     	ISC      	mb    						
-79.56	-3.418	72.6	4.8	23.04	615793854	ISC-EHB  	7/05/1970	12:57.3	TRUE  	L1     	ISC      	mb    						
-80.854	-7.182	39.5	4.9	24.01	615793919	ISC-EHB  	17/05/1970	24:25.4	      	L2     	ISC      	mb    						
-78.829	-10.09	45.5	5.2	27.04	615793976	ISC-EHB  	31/05/1970	23:42.2	      	L1     	ISC      	mb    						
-78.66	-10.247	48.6	5.5	30.25	615793977	ISC-EHB  	31/05/1970	48:05.7	      	L1     	ISC      	mb    						
-78.526	-10.009	51.6	5.9	34.81	615793975	ISC-EHB  	31/05/1970	45:52.9	      	L1     	ISC      	mb    						
-78.893	-9.281	58.4	6.5	42.25	615793974	ISC-EHB  	31/05/1970	23:30.2	      	L1     	ISC      	mb    	ISC      	MS    	7.8			
-78.683	-10.25	41	5.9	34.81	615793982	ISC-EHB  	1/06/1970	45:19.8	      	L1     	ISC      	mb    	ISC      	MS    	5.5			
-78.744	-10.221	43.5	5.1	26.01	615793984	ISC-EHB  	1/06/1970	15:30.7	      	L1     	ISC      	mb    						
-79.059	-9.334	43.7	6	36	615793981	ISC-EHB  	1/06/1970	36:11.1	      	L1     	ISC      	mb    						
-78.71	-10.225	45.1	5.6	31.36	615793983	ISC-EHB  	1/06/1970	44:47.6	      	L1     	ISC      	mb    						
-78.778	-10.02	46	5.3	28.09	615793988	ISC-EHB  	1/06/1970	59:28.2	      	L1     	ISC      	mb    						
-78.745	-10.236	49	5.1	26.01	615793980	ISC-EHB  	1/06/1970	12:31.6	      	L1     	ISC      	mb    						
-78.966	-10.342	49.9	4.8	23.04	615793986	ISC-EHB  	1/06/1970	45:35.1	      	L1     	ISC      	mb    						
-78.953	-9.877	50.7	5	25	615793979	ISC-EHB  	1/06/1970	56:43.0	      	L1     	ISC      	mb    						
-78.836	-9.655	53.5	5	25	615793985	ISC-EHB  	1/06/1970	19:23.2	      	L1     	ISC      	mb    						
-78.903	-9.72	56.9	5.2	27.04	615793989	ISC-EHB  	1/06/1970	15:08.0	      	L1     	ISC      	mb    						
-78.681	-9.834	65.8	5	25	615793978	ISC-EHB  	1/06/1970	41:13.1	      	L1     	ISC      	mb    						
-78.816	-10.225	45.7	5	25	615793994	ISC-EHB  	2/06/1970	35:46.5	      	L1     	ISC      	mb    						
-78.684	-10.276	49.7	5.3	28.09	615793995	ISC-EHB  	2/06/1970	02:40.4	      	L1     	ISC      	mb    						
-78.805	-9.802	56.1	5.8	33.64	615793990	ISC-EHB  	2/06/1970	37:23.8	      	L1     	ISC      	mb    	ISC      	MS    	5.5			
-78.768	-10.198	35	4.9	24.01	615793999	ISC-EHB  	3/06/1970	02:18.3	TRUE  	L3     	ISC      	mb    						
-78.804	-9.851	50	5.2	27.04	615794003	ISC-EHB  	4/06/1970	48:24.3	      	L1     	ISC      	mb    						
-78.656	-9.894	55.1	5.9	34.81	615794002	ISC-EHB  	4/06/1970	09:27.3	      	L1     	ISC      	mb    	ISC      	MS    	6.1			
-79.116	-9.406	55.7	5.2	27.04	615794005	ISC-EHB  	4/06/1970	59:54.3	      	L1     	ISC      	mb    						
-77.331	-5.497	17.8	5.2	27.04	615794011	ISC-EHB  	5/06/1970	13:02.7	      	L1     	ISC      	mb    						
-78.753	-10.276	46.2	5.3	28.09	615794031	ISC-EHB  	11/06/1970	30:52.0	      	L1     	ISC      	mb    						
-78.909	-9.795	55.2	5.4	29.16	615794049	ISC-EHB  	15/06/1970	42:52.5	      	L1     	ISC      	mb    						
-71.798	-16.054	112.5	5.9	34.81	615794061	ISC-EHB  	17/06/1970	44:23.5	      	L1     	ISC      	mb    						
-78.752	-9.929	57.6	5.4	29.16	615794079	ISC-EHB  	21/06/1970	13:39.6	      	L1     	ISC      	mb    						
-78.567	-9.892	63.5	5.6	31.36	615794110	ISC-EHB  	27/06/1970	45:29.7	      	L1     	ISC      	mb    						
-79.089	-9.278	59.7	5.5	30.25	615794124	ISC-EHB  	30/06/1970	21:05.5	      	L1     	ISC      	mb    						
-78.739	-10.184	47.3	5.2	27.04	615794138	ISC-EHB  	2/07/1970	47:07.8	      	L1     	ISC      	mb    						
-78.602	-10.191	50.1	5.9	34.81	615794133	ISC-EHB  	2/07/1970	45:01.9	      	L1     	ISC      	mb    	ISC      	MS    	5.6			
-78.683	-10.21	44.1	4.9	24.01	615794152	ISC-EHB  	6/07/1970	35:03.8	      	L1     	ISC      	mb    						
-69.593	-15.795	236.6	4.8	23.04	615794179	ISC-EHB  	12/07/1970	13:54.3	      	L2     	ISC      	mb    						
-76.504	-11.052	121	4.9	24.01	615794193	ISC-EHB  	16/07/1970	57:03.2	      	L1     	ISC      	mb    						
-77.274	-1.75	177.5	5	25	615794195	ISC-EHB  	17/07/1970	50:00.2	      	L1     	ISC      	mb    						
-72.6	-1.498	644.1	6.8	46.24	615794248	ISC-EHB  	31/07/1970	08:05.8	      	L1     	ISC      	mb    						
-78.902	-9.233	70.3	5.7	32.49	615794269	ISC-EHB  	5/08/1970	25:59.1	      	L1     	ISC      	mb    						
-70.21	-15.555	219.9	4.7	22.09	615794633	ISC-EHB  	20/10/1970	19:01.7	      	L2     	ISC      	mb    						
-75.638	-9.575	15.2	4.8	23.04	615794678	ISC-EHB  	30/10/1970	19:08.9	      	L1     	ISC      	mb    						
-70.919	-15.44	15	5.1	26.01	615794709	ISC-EHB  	6/11/1970	47:00.9	TRUE  	L3     	ISC      	mb    						
-70.95	-15.404	15	4.8	23.04	615794731	ISC-EHB  	11/11/1970	47:04.2	TRUE  	L3     	ISC      	mb    						
-78.721	-2.613	98.1	4.6	21.16	615794754	ISC-EHB  	15/11/1970	36:44.5	      	L1     	ISC      	mb    						
-74.946	-8.588	140.1	5	25	615794758	ISC-EHB  	16/11/1970	22:23.3	      	L2     	ISC      	mb    						
-75.229	-11.767	10	4.7	22.09	615794794	ISC-EHB  	23/11/1970	59:49.7	TRUE  	L3     	ISC      	mb    						
-69.318	-18.991	104	5.2	27.04	615794856	ISC-EHB  	6/12/1970	01:48.2	      	L1     	ISC      	mb    						
-77.768	-1.462	176.1	5	25	615794868	ISC-EHB  	9/12/1970	28:34.4	      	L1     	ISC      	mb    						
-80.663	-4.086	19.2	6.4	40.96	615794870	ISC-EHB  	10/12/1970	34:38.9	      	L1     	ISC      	mb    	ISC      	MS    	7.5			
-80.92	-4.029	33	5	25	615794877	ISC-EHB  	10/12/1970	29:40.7	      	L1     	ISC      	mb    						
-80.824	-4.049	34	5.4	29.16	615794876	ISC-EHB  	10/12/1970	37:44.0	      	L1     	ISC      	mb    						
-80.864	-3.967	35.2	4.8	23.04	615794872	ISC-EHB  	10/12/1970	51:19.6	      	L1     	ISC      	mb    						
-80.845	-4.038	36.8	5.2	27.04	615794871	ISC-EHB  	10/12/1970	32:51.5	      	L1     	ISC      	mb    						
-81.051	-4.123	37.1	4.8	23.04	615794874	ISC-EHB  	10/12/1970	59:02.2	      	L1     	ISC      	mb    						
-80.835	-4.018	37.6	5	25	615794880	ISC-EHB  	10/12/1970	46:43.1	      	L1     	ISC      	mb    						
-80.84	-3.881	53.3	4.7	22.09	615794873	ISC-EHB  	10/12/1970	18:54.3	      	L1     	ISC      	mb    						
-80.796	-4.278	55.4	5.1	26.01	615794878	ISC-EHB  	10/12/1970	50:46.3	      	L1     	ISC      	mb    						
-80.926	-4.034	28	4.8	23.04	615794883	ISC-EHB  	11/12/1970	00:43.0	      	L2     	ISC      	mb    						
-80.801	-4.066	35.4	5.7	32.49	615794882	ISC-EHB  	11/12/1970	24:37.1	      	L1     	ISC      	mb    	ISC      	MS    	5.5			
-80.887	-4.076	39.1	4.7	22.09	615794893	ISC-EHB  	13/12/1970	50:55.8	      	L1     	ISC      	mb    						
-80.902	-4.141	39.6	4.8	23.04	615794891	ISC-EHB  	13/12/1970	15:23.1	      	L2     	ISC      	mb    						
-80.864	-1.295	16.1	5.4	29.16	615794902	ISC-EHB  	14/12/1970	32:51.9	      	L1     	ISC      	mb    	ISC      	MS    	5.7			
-80.688	-1.484	25	4.5	20.25	615794906	ISC-EHB  	14/12/1970	29:26.8	TRUE  	L3     	ISC      	mb    						
-80.981	-4.07	33.5	4.8	23.04	615794903	ISC-EHB  	14/12/1970	28:53.2	      	L1     	ISC      	mb    						
-80.737	-3.958	53.5	4.7	22.09	615794900	ISC-EHB  	14/12/1970	23:37.5	      	L1     	ISC      	mb    						
-80.754	-3.96	53.8	4.6	21.16	615794904	ISC-EHB  	14/12/1970	41:37.6	      	L1     	ISC      	mb    						
-80.834	-4.004	32.8	5.1	26.01	615794914	ISC-EHB  	15/12/1970	15:21.9	      	L1     	ISC      	mb    						
-81.013	-4.24	36.4	4.6	21.16	615794933	ISC-EHB  	18/12/1970	08:13.0	      	L2     	ISC      	mb    						
-80.934	-3.999	29.5	4.8	23.04	615794952	ISC-EHB  	21/12/1970	21:46.1	      	L1     	ISC      	mb    						
-80.865	-4.033	37.3	5.1	26.01	615794953	ISC-EHB  	21/12/1970	33:17.5	      	L1     	ISC      	mb    						
-80.269	-4.044	80	4.7	22.09	615794955	ISC-EHB  	21/12/1970	58:42.0	TRUE  	L1     	ISC      	mb    						
-80.778	-4.02	33.2	5.5	30.25	615794959	ISC-EHB  	22/12/1970	48:31.4	      	L1     	ISC      	mb    						
-80.748	-3.952	36.5	4.9	24.01	615794961	ISC-EHB  	22/12/1970	08:36.7	      	L2     	ISC      	mb    						
-80.919	-3.951	38	5.8	33.64	615795009	ISC-EHB  	29/12/1970	01:59.7	      	L1     	ISC      	mb    						
-79.064	-9.236	55.1	5.2	27.04	615795131	ISC-EHB  	14/01/1971	06:48.0	      	L1     	ISC      	mb    						
-78.977	-9.297	70	5.4	29.16	615795146	ISC-EHB  	16/01/1971	54:31.2	TRUE  	L3     	ISC      	mb    						
-69.344	-17.213	172.4	5.4	29.16	615795171	ISC-EHB  	21/01/1971	23:10.7	      	L1     	ISC      	mb    						
-80.946	-4.062	25	5.1	26.01	615795186	ISC-EHB  	25/01/1971	49:24.7	TRUE  	L3     	ISC      	mb    						
-77.881	-11.13	63.5	4.8	23.04	615795208	ISC-EHB  	30/01/1971	19:57.5	      	L1     	ISC      	mb    						
-80.968	-4.053	32.4	4.9	24.01	615795262	ISC-EHB  	11/02/1971	08:44.1	      	L1     	ISC      	mb    						
-79.195	-9.418	60	5	25	615795338	ISC-EHB  	1/03/1971	21:09.7	TRUE  	L3     	ISC      	mb    						
-72.127	-14.053	15	5.4	29.16	615795426	ISC-EHB  	21/03/1971	31:30.6	TRUE  	L3     	ISC      	mb    						
-81.657	-7.475	12.6	5.4	29.16	615795460	ISC-EHB  	27/03/1971	53:24.3	      	L1     	ISC      	mb    	ISC      	MS    	4.8			
-75.768	-9.836	24.2	4.8	23.04	615795570	ISC-EHB  	16/04/1971	59:38.7	      	L1     	ISC      	mb    						
-77.89	-8.325	15	4.9	24.01	615795646	ISC-EHB  	4/05/1971	28:09.9	TRUE  	L3     	ISC      	mb    						
-80.83	-9.115	15	5.2	27.04	615795705	ISC-EHB  	14/05/1971	04:02.6	TRUE  	L3     	ISC      	mb    						
-69.35	-18.788	114	5.2	27.04	615795717	ISC-EHB  	17/05/1971	34:46.0	      	L2     	ISC      	mb    						
-77.663	-1.641	171.2	5.8	33.64	615795720	ISC-EHB  	17/05/1971	04:07.8	      	L1     	ISC      	mb    	GCMT     	MW    	6.7			
-72.876	-14.105	85.8	5.4	29.16	615795751	ISC-EHB  	23/05/1971	58:31.7	      	L1     	ISC      	mb    						
-76.943	-12.554	53.3	5	25	615795770	ISC-EHB  	28/05/1971	50:02.2	      	L1     	ISC      	mb    						
-80.928	-4.199	37.2	4.9	24.01	615795792	ISC-EHB  	31/05/1971	34:20.9	      	L1     	ISC      	mb    						
-76.136	-10.82	125.3	5.6	31.36	615795829	ISC-EHB  	10/06/1971	47:39.6	      	L1     	ISC      	mb    						
-80.673	-4.207	38.5	5.7	32.49	615795839	ISC-EHB  	11/06/1971	32:59.8	      	L1     	ISC      	mb    						
-80.907	-4.012	34.8	4.9	24.01	615796064	ISC-EHB  	17/07/1971	56:15.7	      	L1     	ISC      	mb    						
-77.38	-2.834	113.3	6.5	42.25	615796175	ISC-EHB  	27/07/1971	02:48.2	      	L1     	ISC      	mb    	GCMT     	MW    	7.4			
-76.977	-13.052	49	5.3	28.09	615796244	ISC-EHB  	1/08/1971	12:40.8	      	L1     	ISC      	mb    						
-78.579	-8.487	98.7	4.9	24.01	615796329	ISC-EHB  	12/08/1971	14:33.5	      	L1     	ISC      	mb    						
-81.036	-3.946	36	5.1	26.01	615796370	ISC-EHB  	18/08/1971	07:19.9	      	L1     	ISC      	mb    						
-70.091	-16.99	143.7	4.9	24.01	615796396	ISC-EHB  	23/08/1971	46:53.7	      	L1     	ISC      	mb    						
-80.442	-7.383	38.4	4.9	24.01	615796414	ISC-EHB  	25/08/1971	11:41.0	      	L2     	ISC      	mb    						
-81.035	-4.075	31.2	4.8	23.04	615796489	ISC-EHB  	7/09/1971	32:49.5	      	L1     	ISC      	mb    						
-74.724	-7.402	154.9	5.3	28.09	615796505	ISC-EHB  	9/09/1971	37:25.2	      	L1     	ISC      	mb    						
-80.537	-7.158	25	5.4	29.16	615796561	ISC-EHB  	22/09/1971	40:12.6	TRUE  	L3     	ISC      	mb    						
-78.114	-10.992	53.2	5.4	29.16	615796567	ISC-EHB  	22/09/1971	15:00.7	      	L1     	ISC      	mb    						
-73.683	-16.451	37.5	5.2	27.04	615796573	ISC-EHB  	24/09/1971	32:57.2	      	L1     	ISC      	mb    	ISC      	MS    	5.6			
-77.887	-1.726	159	4.1	16.81	615796607	ISC-EHB  	29/09/1971	48:16.2	      	L1     	ISC      	mb    						
-77.179	-12.723	32.4	4.8	23.04	615796621	ISC-EHB  	1/10/1971	08:35.6	      	L1     	ISC      	mb    						
-77.298	-12.765	30.7	5.2	27.04	615796627	ISC-EHB  	3/10/1971	58:26.3	      	L1     	ISC      	mb    						
-73.411	-14.164	95	5.5	30.25	615796679	ISC-EHB  	15/10/1971	33:52.5	TRUE  	L3     	ISC      	mb    						
-69.291	-17.525	150.5	4.7	22.09	615796688	ISC-EHB  	16/10/1971	08:20.4	      	L1     	ISC      	mb    						
-73.156	-15.306	110.1	5	25	615796708	ISC-EHB  	21/10/1971	57:38.7	      	L2     	ISC      	mb    						
-80.72	-3.883	51.6	5.2	27.04	615796759	ISC-EHB  	28/10/1971	30:33.8	      	L1     	ISC      	mb    						
-69.402	-17.992	130	5.1	26.01	615796765	ISC-EHB  	28/10/1971	40:15.2	      	L1     	ISC      	mb    						
-74.347	-8.023	154.1	4.8	23.04	615796769	ISC-EHB  	28/10/1971	41:57.6	      	L2     	ISC      	mb    						
-76.578	-13.07	69.6	4.8	23.04	615796825	ISC-EHB  	12/11/1971	10:05.2	      	L2     	ISC      	mb    						
-77.735	-11.297	52.8	5.3	28.09	615796896	ISC-EHB  	29/11/1971	14:13.5	      	L1     	ISC      	mb    	ISC      	MS    	5.6			
-71.655	-8.913	605.8	5.3	28.09	615796946	ISC-EHB  	13/12/1971	19:00.6	      	L1     	ISC      	mb    						
-76.25	-4.044	120.1	5.1	26.01	615797012	ISC-EHB  	22/12/1971	38:54.6	      	L1     	ISC      	mb    						
-71.787	-6.878	567.5	5.9	34.81	615797105	ISC-EHB  	12/01/1972	59:10.4	      	L1     	ISC      	mb    	GCMT     	MW    	6.4			
-80.388	-0.009	15	4.8	23.04	615797114	ISC-EHB  	13/01/1972	31:20.1	TRUE  	L1     	ISC      	mb    						
-71.822	-6.712	562.9	5.6	31.36	615797144	ISC-EHB  	21/01/1972	18:58.2	      	L1     	ISC      	mb    	GCMT     	MW    	6.1			
-79.785	-3.933	78.5	5.2	27.04	615797183	ISC-EHB  	27/01/1972	45:07.1	      	L1     	ISC      	mb    						
-71.213	-17.573	51.1	5.8	33.64	615797273	ISC-EHB  	15/02/1972	18:20.2	      	L1     	ISC      	mb    	ISC      	MS    	5.6			
-71.304	-16.473	98.5	5	25	615797297	ISC-EHB  	21/02/1972	31:25.3	      	L2     	ISC      	mb    						
-71.755	-15.004	126.2	4.9	24.01	615797336	ISC-EHB  	29/02/1972	04:55.2	      	L1     	ISC      	mb    						
-75.545	-9.391	30.5	4.9	24.01	615797397	ISC-EHB  	11/03/1972	38:33.4	      	L1     	ISC      	mb    						
-76.843	-6.831	30	5.3	28.09	615797440	ISC-EHB  	20/03/1972	50:28.3	TRUE  	L3     	ISC      	mb    						
-76.819	-6.844	45	5.4	29.16	615797436	ISC-EHB  	20/03/1972	51:05.0	TRUE  	L3     	ISC      	mb    						
-76.809	-6.797	51.9	6.1	37.21	615797435	ISC-EHB  	20/03/1972	33:49.8	      	L1     	ISC      	mb    	ISC      	MS    	6.4			
-76.203	-14.526	22.5	5.2	27.04	615797476	ISC-EHB  	27/03/1972	09:38.6	TRUE  	L1     	ISC      	mb    						
-72.555	-17.16	25	5	25	615797525	ISC-EHB  	4/04/1972	33:34.5	TRUE  	L3     	ISC      	mb    						
-77.895	-1.404	172.8	5.1	26.01	615797541	ISC-EHB  	6/04/1972	26:16.8	      	L1     	ISC      	mb    						
-78.731	-2.813	90.6	5.3	28.09	615797733	ISC-EHB  	10/05/1972	30:37.1	      	L2     	ISC      	mb    						
-80.762	-3.856	58.6	4.9	24.01	615797748	ISC-EHB  	13/05/1972	24:28.4	      	L1     	ISC      	mb    						
-73.891	-15.938	80.3	5.4	29.16	615797782	ISC-EHB  	21/05/1972	50:32.6	      	L1     	ISC      	mb    						
-69.436	-18.632	103.5	5.2	27.04	615797781	ISC-EHB  	21/05/1972	24:06.3	      	L1     	ISC      	mb    						
-78.88	-2.79	91.7	5	25	615797863	ISC-EHB  	4/06/1972	22:58.3	      	L1     	ISC      	mb    						
-75.525	-10.311	25	5.1	26.01	615797883	ISC-EHB  	8/06/1972	34:30.8	TRUE  	L3     	ISC      	mb    						
-79.061	-10.774	25.9	5.1	26.01	615797878	ISC-EHB  	8/06/1972	02:38.7	      	L1     	ISC      	mb    						
-69.444	-18.17	113.4	4.9	24.01	615797929	ISC-EHB  	16/06/1972	33:14.0	      	L1     	ISC      	mb    						
-77.61	-12.108	42.3	5.2	27.04	615797954	ISC-EHB  	19/06/1972	50:28.4	      	L1     	ISC      	mb    						
-74.571	-7.809	153.8	4.8	23.04	615797964	ISC-EHB  	21/06/1972	25:18.9	      	L1     	ISC      	mb    						
-80.02	-5.145	71.4	4.9	24.01	615797978	ISC-EHB  	25/06/1972	19:00.6	      	L1     	ISC      	mb    						
-75.402	-15.756	15	5.1	26.01	615798033	ISC-EHB  	5/07/1972	21:54.9	TRUE  	L3     	ISC      	mb    						
-76.295	-14.457	17.4	4.7	22.09	615798076	ISC-EHB  	17/07/1972	02:56.5	      	L1     	ISC      	mb    						
-76.407	-14.527	18.1	4.8	23.04	615798078	ISC-EHB  	17/07/1972	24:59.0	      	L1     	ISC      	mb    						
-76.362	-14.441	26.8	5	25	615798084	ISC-EHB  	18/07/1972	05:04.6	      	L1     	ISC      	mb    						
-77.98	-1.491	164.4	4.6	21.16	615798121	ISC-EHB  	29/07/1972	02:48.5	      	L1     	ISC      	mb    						
-73.267	-15.471	101.8	4.8	23.04	615798209	ISC-EHB  	11/08/1972	44:30.2	      	L1     	ISC      	mb    						
-74.717	-13.95	20	5.4	29.16	615798242	ISC-EHB  	17/08/1972	50:53.6	TRUE  	L3     	ISC      	mb    						
-74.673	-7.629	149.8	4.7	22.09	615798262	ISC-EHB  	20/08/1972	39:34.0	      	L1     	ISC      	mb    						
-80.645	-3.817	35.3	5.4	29.16	615798360	ISC-EHB  	4/09/1972	32:22.8	      	L1     	ISC      	mb    						
-70.929	-16.91	98.2	5.2	27.04	615798377	ISC-EHB  	6/09/1972	49:03.4	      	L2     	ISC      	mb    						
-74.86	-8.37	134.9	4.8	23.04	615798517	ISC-EHB  	29/09/1972	20:46.5	      	L1     	ISC      	mb    						
-73.246	-15.373	104	5	25	615798571	ISC-EHB  	9/10/1972	17:19.5	      	L1     	ISC      	mb    						
-78.607	-9.87	63.3	5.2	27.04	615798623	ISC-EHB  	22/10/1972	22:11.8	      	L1     	ISC      	mb    						
-71.203	-9.732	601.9	4.6	21.16	615799045	ISC-EHB  	20/12/1972	11:27.6	      	L1     	ISC      	mb    						
-78	-3.645	105	5	25	615799098	ISC-EHB  	28/12/1972	31:31.9	      	L1     	ISC      	mb    						
-80.049	0.718	17.2	5	25	615799135	ISC-EHB  	5/01/1973	39:47.9	      	L1     	ISC      	mb    						
